user_id	user_name
5088811	VsBot
5111608	CSDWarnBot
5121541	HBC AIV helperbot4
5132189	Chrisbot
5145528	Giggabot
5177705	Kl4m-AWB
5178556	Taxobot
5265050	ClueBot IV
5316354	StigBot
5340240	Ficbot
5375009	ChandlerMapBot
5450947	Kaspobot
5466012	DragonBot
5503687	CohesionBot
5508214	DusterBot
5512121	CapitalBot
5517884	Alexbot
5570079	PixelBot
5572102	CloudNineBot
5592739	DeliveryBot
5595074	R. Hillgentleman
5642077	Estirabot
5679624	AZatBot~enwiki
5701402	SelectionBot
5725039	Jotterbot
5727164	ImageBacklogBot
5737366	BHGbot
5766757	JJBot
5787719	SoxBot
5832219	AfDBot
5849026	Muro Bot
5875093	El bot de la dieta
5936301	SlakrBot
5970888	EBot III
5980974	JMuniBot
6012350	PaievBot
6014777	HarrivBOT
6019534	MelonBot
6027743	SoxBot II
6040088	SoxBot III
6045156	WASDbot
6055023	UnCatBot
6067097	MastersBot
6085301	DumZiBoT
6100386	Darkicebot
6126668	MonoBot
6158447	RFRBot
6164758	Lockalbot
6228552	BodhisattvaBot
6255927	Botpankonin
6275510	IPTaggerBot
6316599	Comics-awb
6339071	Kwjbot
6351353	SilvonenBot
6352359	Kal-El-Bot
6371308	HBC AIV helperbot 8
6380178	StormBot
6424168	MystBot
6447875	YekratsBot~enwiki
6456299	ElMeBot
6471211	Bikabot
6497177	FlagBot
6505923	Kbdankbot
6538556	AWeenieBot
6549832	SoxBot IV
6552142	Albambot
6601465	Non-Free Content Compliance Bot
6630658	Newsletterbot
6678853	GargoyleBot
6756213	AkhtaBot
6771835	LatitudeBot
6773911	Tanhabot
6809185	MagnusA.Bot
6831612	Diligent Terrier Bot
6861762	SpillingBot
6883755	SMS Bot
6891585	NjardarBot
6913650	MrVanBot
6913867	Eivindbot
6917606	LaaknorBot
6925813	H92Bot
6929011	CarsracBot
6932179	ShepBot
6937400	BepBot
6946612	SoxBot V
6986250	AndersBot
6990130	FiriBot
7013194	ChenzwBot
7016748	SpBot
7027852	SamatBot
7029070	LinkFA-Bot
7039236	ClueBot VI
7039673	ViskonBot
7049166	SoxBot VI
7049876	Rtz-bot
7074530	Milk's Favorite Bot
7082157	Kisbesbot
7118326	Numbo3-bot
7125835	Bot0612
7128788	DinoBot2
7140592	FritzpollBot
7147611	Town-bot
7155532	Denbot
7165030	SoxBot VII
7170257	SoxBot VIII
7178666	Lightbot
7192839	WuBot
7193144	AHbot
7195216	SoxBot X
7209457	ZedlikBot
7212731	TinucherianBot
7218328	Zorrobot
7225622	Xenobot
7250546	HerculeBot
7254738	WolterBot
7268893	Swimmingbot-awb
7294931	VP-bot
7302634	DrFO.Tn.Bot
7310603	PlankBot
7320905	Luckas-bot
7355879	Ptbotgourou
7359933	TaBOT-zerem
7389664	Naudefjbot~enwiki
7390477	Amirobot
7431769	WPArkansas Bot
7449496	WilhelmBot
7466563	Nallimbot
7482776	AmeliorationBot
7490646	KamikazeBot
7498787	Vini 17bot5
7541422	Plasticbot
7582204	SVGBot
7594340	Danielfolsom2.bot
7639874	SamuraiBot
7661631	Rubinbot
7669720	NVS(bot)
7671243	AilurophobiaBot
7688536	Nixbot
7716793	AloysiusLiliusBot
7722125	SusBot~enwiki
7785638	ARSBot
7822573	ArticleAlertbot
7826260	Zxabot
8001475	ArthurBot
8008198	DirlBot
8009601	GnawnBot
8026327	Analphabot
8034284	Homobot
8057705	MPUploadBot
8058568	Obersachsebot
8064063	MauritsBot
8066952	DustyBot
8084476	Nomenclaturebrowser
8092303	TinucherianBot II
8108756	Luuvabot
8175416	IcalaniseBot
8218911	TechBot
8260451	DSisyphBot
8272013	XZeroBot
8283056	DYKBot
8311309	CwraschkeDataBot
8325885	FaleBot
8331296	NeuRobot
8400818	Almabot
8432038	Simplebot
8435267	DeadLinkBOT
8453292	GrouchoBot
8464632	XLerateBot
8509726	WikiStatsBOT
8512209	OrophinBot
8561280	SPCUClerkbot
8574593	RibotBOT
8578431	SassoBot
8589215	JerryBot
8605090	NobelBot
8623336	Pattonbot
8675237	Locobot
8677073	AntiAbuseBot
8721539	GhalyBot
8777565	RFC posting script
8782565	AwOcBot
8821540	AfDStatBot
8962995	BorgardeBot
8964326	Legobot III
8988477	LSG1-Bot
9082558	BücherBot
9089258	LucienBOT
9152906	ReigneBOT
9201969	ListasBot
9215813	CataBotTsirel
9274371	D'ohBot
9352327	Robotic Garden
9369556	MCBot
9446222	BenzolBot
9466074	AlekseyBot
9469526	XeBot
9472257	Egmontbot
9495007	AEBot
9530320	SVnaGBot1
9594026	Yet Another Redirect Cleanup Bot
9614029	M-Bot
9618947	AstaBOTh15
9629838	DrilBot
9688107	Orphaned talkpage deletion bot
9701715	HRoestBot
9710412	Adlerbot
9721846	DefaultsortBot
9736096	MetaplasticityBot
9745868	Ver-bot
9758377	Rameshngbot
9768060	DottyQuoteBot
9778222	ImageTagBot
9781674	PascalBot
9810518	AmphBot
9885709	SpeedyBot
9892229	RedBot
9900577	MastiBot
9918750	MondalorBot
10051648	ClickBot
10190788	Xenobot Mk V
10254013	FoxBot
10269385	JatBot
10286712	TobeBot
10317930	UltraBot
